mua_ex[1/cm]    mus_ex[1/cm]    mua_em[1/cm]    mus_em[1/cm]    PHD_Int[1/cm2]
1.0000E+00      2.5763E+00      8.8587E+01      2.1544E+00      3.2995E+00
1.0000E+00      2.5763E+00      8.8587E+01      5.9948E+00      4.3712E+00
1.0000E+00      2.5763E+00      8.8587E+01      1.6681E+01      4.9663E+00
1.0000E+00      2.5763E+00      8.8587E+01      4.6416E+01      6.1313E+00
1.0000E+00      2.5763E+00      8.8587E+01      1.2915E+02      6.2212E+00
1.0000E+00      2.5763E+00      8.8587E+01      3.5938E+02      5.7543E+00
1.0000E+00      2.5763E+00      8.8587E+01      1.0000E+03      4.3953E+00
1.0000E+00      2.5763E+00      1.4384E+02      1.0000E-01      2.8408E-01
1.0000E+00      2.5763E+00      1.4384E+02      2.7826E-01      2.8316E-01
1.0000E+00      2.5763E+00      1.4384E+02      7.7426E-01      2.7950E-01
1.0000E+00      2.5763E+00      1.4384E+02      2.1544E+00      7.0185E-01
1.0000E+00      2.5763E+00      1.4384E+02      5.9948E+00      6.4137E-01
1.0000E+00      2.5763E+00      1.4384E+02      1.6681E+01      1.6725E+00
1.0000E+00      2.5763E+00      1.4384E+02      4.6416E+01      2.2629E+00
1.0000E+00      2.5763E+00      1.4384E+02      1.2915E+02      3.1514E+00
1.0000E+00      2.5763E+00      1.4384E+02      3.5938E+02      3.1938E+00
1.0000E+00      2.5763E+00      1.4384E+02      1.0000E+03      2.1970E+00
1.0000E+00      2.5763E+00      2.3357E+02      1.0000E-01      1.4534E-02
1.0000E+00      2.5763E+00      2.3357E+02      2.7826E-01      1.4551E-02
1.0000E+00      2.5763E+00      2.3357E+02      7.7426E-01      1.4402E-02
1.0000E+00      2.5763E+00      2.3357E+02      2.1544E+00      1.3879E-02
1.0000E+00      2.5763E+00      2.3357E+02      5.9948E+00      4.1776E-02
1.0000E+00      2.5763E+00      2.3357E+02      1.6681E+01      9.2565E-02
1.0000E+00      2.5763E+00      2.3357E+02      4.6416E+01      2.5580E-01
1.0000E+00      2.5763E+00      2.3357E+02      1.2915E+02      4.0762E-01
1.0000E+00      2.5763E+00      2.3357E+02      3.5938E+02      7.5910E-01
1.0000E+00      2.5763E+00      2.3357E+02      1.0000E+03      5.4073E-01
1.0000E+00      2.5763E+00      3.7927E+02      1.0000E-01      1.9408E-04
1.0000E+00      2.5763E+00      3.7927E+02      2.7826E-01      1.9337E-04
1.0000E+00      2.5763E+00      3.7927E+02      7.7426E-01      1.9537E-04
1.0000E+00      2.5763E+00      3.7927E+02      2.1544E+00      1.9109E-04
1.0000E+00      2.5763E+00      3.7927E+02      5.9948E+00      7.7490E-04
1.0000E+00      2.5763E+00      3.7927E+02      1.6681E+01      6.0517E-04
1.0000E+00      2.5763E+00      3.7927E+02      4.6416E+01      3.6142E-03
1.0000E+00      2.5763E+00      3.7927E+02      1.2915E+02      6.3815E-03
1.0000E+00      2.5763E+00      3.7927E+02      3.5938E+02      1.4654E-02
1.0000E+00      2.5763E+00      3.7927E+02      1.0000E+03      1.7343E-02
1.0000E+00      2.5763E+00      6.1585E+02      1.0000E-01      2.2277E-07
1.0000E+00      2.5763E+00      6.1585E+02      2.7826E-01      3.2872E-07
1.0000E+00      2.5763E+00      6.1585E+02      7.7426E-01      3.2336E-07
1.0000E+00      2.5763E+00      6.1585E+02      2.1544E+00      3.4178E-07
1.0000E+00      2.5763E+00      6.1585E+02      5.9948E+00      2.9859E-07
1.0000E+00      2.5763E+00      6.1585E+02      1.6681E+01      1.8186E-06
1.0000E+00      2.5763E+00      6.1585E+02      4.6416E+01      5.3865E-06
1.0000E+00      2.5763E+00      6.1585E+02      1.2915E+02      1.9843E-05
1.0000E+00      2.5763E+00      6.1585E+02      3.5938E+02      5.2641E-05
1.0000E+00      2.5763E+00      6.1585E+02      1.0000E+03      4.1317E-05
1.0000E+00      2.5763E+00      1.0000E+03      1.0000E-01      0.0000E+00
1.0000E+00      2.5763E+00      1.0000E+03      2.7826E-01      0.0000E+00
1.0000E+00      2.5763E+00      1.0000E+03      7.7426E-01      0.0000E+00
1.0000E+00      2.5763E+00      1.0000E+03      2.1544E+00      0.0000E+00
1.0000E+00      2.5763E+00      1.0000E+03      5.9948E+00      0.0000E+00
1.0000E+00      2.5763E+00      1.0000E+03      1.6681E+01      2.2356E-10
1.0000E+00      2.5763E+00      1.0000E+03      4.6416E+01      3.6431E-10
1.0000E+00      2.5763E+00      1.0000E+03      1.2915E+02      3.8782E-09
1.0000E+00      2.5763E+00      1.0000E+03      3.5938E+02      6.3074E-09
1.0000E+00      2.5763E+00      1.0000E+03      1.0000E+03      2.5816E-09
1.0000E+00      6.6373E+00      1.0000E-01      1.0000E-01      1.4826E+02
1.0000E+00      6.6373E+00      1.0000E-01      2.7826E-01      1.4324E+02
1.0000E+00      6.6373E+00      1.0000E-01      7.7426E-01      1.3632E+02
1.0000E+00      6.6373E+00      1.0000E-01      2.1544E+00      1.2452E+02
1.0000E+00      6.6373E+00      1.0000E-01      5.9948E+00      1.0460E+02
1.0000E+00      6.6373E+00      1.0000E-01      1.6681E+01      7.9176E+01
1.0000E+00      6.6373E+00      1.0000E-01      4.6416E+01      5.6961E+01
1.0000E+00      6.6373E+00      1.0000E-01      1.2915E+02      4.4475E+01
1.0000E+00      6.6373E+00      1.0000E-01      3.5938E+02      4.4619E+01
1.0000E+00      6.6373E+00      1.0000E-01      1.0000E+03      5.6541E+01
1.0000E+00      6.6373E+00      1.6238E-01      1.0000E-01      1.4406E+02
1.0000E+00      6.6373E+00      1.6238E-01      2.7826E-01      1.4049E+02
1.0000E+00      6.6373E+00      1.6238E-01      7.7426E-01      1.3444E+02
1.0000E+00      6.6373E+00      1.6238E-01      2.1544E+00      1.2317E+02
1.0000E+00      6.6373E+00      1.6238E-01      5.9948E+00      1.0367E+02
1.0000E+00      6.6373E+00      1.6238E-01      1.6681E+01      7.8600E+01
1.0000E+00      6.6373E+00      1.6238E-01      4.6416E+01      5.6542E+01
1.0000E+00      6.6373E+00      1.6238E-01      1.2915E+02      4.4000E+01
1.0000E+00      6.6373E+00      1.6238E-01      3.5938E+02      4.3818E+01
1.0000E+00      6.6373E+00      1.6238E-01      1.0000E+03      5.5104E+01
1.0000E+00      6.6373E+00      2.6367E-01      1.0000E-01      1.3940E+02
1.0000E+00      6.6373E+00      2.6367E-01      2.7826E-01      1.3688E+02
1.0000E+00      6.6373E+00      2.6367E-01      7.7426E-01      1.3167E+02
1.0000E+00      6.6373E+00      2.6367E-01      2.1544E+00      1.2107E+02
1.0000E+00      6.6373E+00      2.6367E-01      5.9948E+00      1.0225E+02
1.0000E+00      6.6373E+00      2.6367E-01      1.6681E+01      7.7755E+01
1.0000E+00      6.6373E+00      2.6367E-01      4.6416E+01      5.5984E+01
1.0000E+00      6.6373E+00      2.6367E-01      1.2915E+02      4.3388E+01
1.0000E+00      6.6373E+00      2.6367E-01      3.5938E+02      4.2795E+01
1.0000E+00      6.6373E+00      2.6367E-01      1.0000E+03      5.3298E+01
1.0000E+00      6.6373E+00      4.2813E-01      1.0000E-01      1.3401E+02
1.0000E+00      6.6373E+00      4.2813E-01      2.7826E-01      1.3211E+02
1.0000E+00      6.6373E+00      4.2813E-01      7.7426E-01      1.2766E+02
1.0000E+00      6.6373E+00      4.2813E-01      2.1544E+00      1.1792E+02
1.0000E+00      6.6373E+00      4.2813E-01      5.9948E+00      1.0010E+02
1.0000E+00      6.6373E+00      4.2813E-01      1.6681E+01      7.6491E+01
1.0000E+00      6.6373E+00      4.2813E-01      4.6416E+01      5.5201E+01
1.0000E+00      6.6373E+00      4.2813E-01      1.2915E+02      4.2592E+01
1.0000E+00      6.6373E+00      4.2813E-01      3.5938E+02      4.1510E+01
1.0000E+00      6.6373E+00      4.2813E-01      1.0000E+03      5.1063E+01
1.0000E+00      6.6373E+00      6.9519E-01      1.0000E-01      1.2725E+02
1.0000E+00      6.6373E+00      6.9519E-01      2.7826E-01      1.2574E+02
1.0000E+00      6.6373E+00      6.9519E-01      7.7426E-01      1.2195E+02
1.0000E+00      6.6373E+00      6.9519E-01      2.1544E+00      1.1323E+02
1.0000E+00      6.6373E+00      6.9519E-01      5.9948E+00      9.6823E+01
1.0000E+00      6.6373E+00      6.9519E-01      1.6681E+01      7.4588E+01
1.0000E+00      6.6373E+00      6.9519E-01      4.6416E+01      5.4083E+01
1.0000E+00      6.6373E+00      6.9519E-01      1.2915E+02      4.1555E+01
1.0000E+00      6.6373E+00      6.9519E-01      3.5938E+02      3.9919E+01
1.0000E+00      6.6373E+00      6.9519E-01      1.0000E+03      4.8348E+01
1.0000E+00      6.6373E+00      1.1288E+00      1.0000E-01      1.1830E+02
1.0000E+00      6.6373E+00      1.1288E+00      2.7826E-01      1.1707E+02
1.0000E+00      6.6373E+00      1.1288E+00      7.7426E-01      1.1390E+02
1.0000E+00      6.6373E+00      1.1288E+00      2.1544E+00      1.0644E+02
1.0000E+00      6.6373E+00      1.1288E+00      5.9948E+00      9.1972E+01
1.0000E+00      6.6373E+00      1.1288E+00      1.6681E+01      7.1737E+01
1.0000E+00      6.6373E+00      1.1288E+00      4.6416E+01      5.2464E+01
1.0000E+00      6.6373E+00      1.1288E+00      1.2915E+02      4.0205E+01
1.0000E+00      6.6373E+00      1.1288E+00      3.5938E+02      3.7988E+01
1.0000E+00      6.6373E+00      1.1288E+00      1.0000E+03      4.5122E+01
1.0000E+00      6.6373E+00      1.8330E+00      1.0000E-01      1.0640E+02
1.0000E+00      6.6373E+00      1.8330E+00      2.7826E-01      1.0546E+02
1.0000E+00      6.6373E+00      1.8330E+00      7.7426E-01      1.0296E+02
1.0000E+00      6.6373E+00      1.8330E+00      2.1544E+00      9.6991E+01
1.0000E+00      6.6373E+00      1.8330E+00      5.9948E+00      8.5028E+01
1.0000E+00      6.6373E+00      1.8330E+00      1.6681E+01      6.7563E+01
1.0000E+00      6.6373E+00      1.8330E+00      4.6416E+01      5.0126E+01
1.0000E+00      6.6373E+00      1.8330E+00      1.2915E+02      3.8441E+01
1.0000E+00      6.6373E+00      1.8330E+00      3.5938E+02      3.5677E+01
1.0000E+00      6.6373E+00      1.8330E+00      1.0000E+03      4.1373E+01
1.0000E+00      6.6373E+00      2.9764E+00      1.0000E-01      9.1336E+01
1.0000E+00      6.6373E+00      2.9764E+00      2.7826E-01      9.0680E+01
1.0000E+00      6.6373E+00      2.9764E+00      7.7426E-01      8.8910E+01
1.0000E+00      6.6373E+00      2.9764E+00      2.1544E+00      8.4561E+01
1.0000E+00      6.6373E+00      2.9764E+00      5.9948E+00      7.5600E+01
1.0000E+00      6.6373E+00      2.9764E+00      1.6681E+01      6.1682E+01
1.0000E+00      6.6373E+00      2.9764E+00      4.6416E+01      4.6820E+01
1.0000E+00      6.6373E+00      2.9764E+00      1.2915E+02      3.6145E+01
1.0000E+00      6.6373E+00      2.9764E+00      3.5938E+02      3.2958E+01
1.0000E+00      6.6373E+00      2.9764E+00      1.0000E+03      3.7129E+01
1.0000E+00      6.6373E+00      4.8329E+00      1.0000E-01      7.3866E+01
1.0000E+00      6.6373E+00      4.8329E+00      2.7826E-01      7.3489E+01
1.0000E+00      6.6373E+00      4.8329E+00      7.7426E-01      7.2409E+01
1.0000E+00      6.6373E+00      4.8329E+00      2.1544E+00      6.9685E+01
1.0000E+00      6.6373E+00      4.8329E+00      5.9948E+00      6.3782E+01
1.0000E+00      6.6373E+00      4.8329E+00      1.6681E+01      5.3903E+01
1.0000E+00      6.6373E+00      4.8329E+00      4.6416E+01      4.2314E+01
1.0000E+00      6.6373E+00      4.8329E+00      1.2915E+02      3.3180E+01
1.0000E+00      6.6373E+00      4.8329E+00      3.5938E+02      2.9804E+01
1.0000E+00      6.6373E+00      4.8329E+00      1.0000E+03      3.2431E+01
1.0000E+00      6.6373E+00      7.8476E+00      1.0000E-01      5.5823E+01
1.0000E+00      6.6373E+00      7.8476E+00      2.7826E-01      5.5588E+01
1.0000E+00      6.6373E+00      7.8476E+00      7.7426E-01      5.5136E+01
1.0000E+00      6.6373E+00      7.8476E+00      2.1544E+00      5.3725E+01
1.0000E+00      6.6373E+00      7.8476E+00      5.9948E+00      5.0443E+01
1.0000E+00      6.6373E+00      7.8476E+00      1.6681E+01      4.4456E+01
1.0000E+00      6.6373E+00      7.8476E+00      4.6416E+01      3.6512E+01
1.0000E+00      6.6373E+00      7.8476E+00      1.2915E+02      2.9427E+01
1.0000E+00      6.6373E+00      7.8476E+00      3.5938E+02      2.6189E+01
1.0000E+00      6.6373E+00      7.8476E+00      1.0000E+03      2.7124E+01
1.0000E+00      6.6373E+00      1.2743E+01      1.0000E-01      3.8108E+01
1.0000E+00      6.6373E+00      1.2743E+01      2.7826E-01      3.9294E+01
1.0000E+00      6.6373E+00      1.2743E+01      7.7426E-01      3.9241E+01
1.0000E+00      6.6373E+00      1.2743E+01      2.1544E+00      3.8674E+01
1.0000E+00      6.6373E+00      1.2743E+01      5.9948E+00      3.7214E+01
1.0000E+00      6.6373E+00      1.2743E+01      1.6681E+01      3.4200E+01
1.0000E+00      6.6373E+00      1.2743E+01      4.6416E+01      2.9602E+01
1.0000E+00      6.6373E+00      1.2743E+01      1.2915E+02      2.4806E+01
1.0000E+00      6.6373E+00      1.2743E+01      3.5938E+02      2.1979E+01
1.0000E+00      6.6373E+00      1.2743E+01      1.0000E+03      2.1012E+01
1.0000E+00      6.6373E+00      2.0691E+01      1.0000E-01      2.4194E+01
1.0000E+00      6.6373E+00      2.0691E+01      2.7826E-01      2.5981E+01
1.0000E+00      6.6373E+00      2.0691E+01      7.7426E-01      2.5742E+01
1.0000E+00      6.6373E+00      2.0691E+01      2.1544E+00      2.6058E+01
1.0000E+00      6.6373E+00      2.0691E+01      5.9948E+00      2.5696E+01
1.0000E+00      6.6373E+00      2.0691E+01      1.6681E+01      2.4494E+01
1.0000E+00      6.6373E+00      2.0691E+01      4.6416E+01      2.2312E+01
1.0000E+00      6.6373E+00      2.0691E+01      1.2915E+02      1.9476E+01
1.0000E+00      6.6373E+00      2.0691E+01      3.5938E+02      1.7079E+01
1.0000E+00      6.6373E+00      2.0691E+01      1.0000E+03      1.4901E+01
1.0000E+00      6.6373E+00      3.3598E+01      1.0000E-01      1.3669E+01
1.0000E+00      6.6373E+00      3.3598E+01      2.7826E-01      1.3634E+01
1.0000E+00      6.6373E+00      3.3598E+01      7.7426E-01      1.5862E+01
1.0000E+00      6.6373E+00      3.3598E+01      2.1544E+00      1.6547E+01
1.0000E+00      6.6373E+00      3.3598E+01      5.9948E+00      1.6675E+01
1.0000E+00      6.6373E+00      3.3598E+01      1.6681E+01      1.6460E+01
1.0000E+00      6.6373E+00      3.3598E+01      4.6416E+01      1.5645E+01
1.0000E+00      6.6373E+00      3.3598E+01      1.2915E+02      1.4295E+01
1.0000E+00      6.6373E+00      3.3598E+01      3.5938E+02      1.2600E+01
1.0000E+00      6.6373E+00      3.3598E+01      1.0000E+03      1.0242E+01
1.0000E+00      6.6373E+00      5.4556E+01      1.0000E-01      6.3147E+00
1.0000E+00      6.6373E+00      5.4556E+01      2.7826E-01      6.2955E+00
1.0000E+00      6.6373E+00      5.4556E+01      7.7426E-01      8.4879E+00
1.0000E+00      6.6373E+00      5.4556E+01      2.1544E+00      8.2274E+00
1.0000E+00      6.6373E+00      5.4556E+01      5.9948E+00      9.3899E+00
1.0000E+00      6.6373E+00      5.4556E+01      1.6681E+01      1.0416E+01
1.0000E+00      6.6373E+00      5.4556E+01      4.6416E+01      1.0297E+01
1.0000E+00      6.6373E+00      5.4556E+01      1.2915E+02      9.7889E+00
1.0000E+00      6.6373E+00      5.4556E+01      3.5938E+02      8.8537E+00
1.0000E+00      6.6373E+00      5.4556E+01      1.0000E+03      6.9866E+00
1.0000E+00      6.6373E+00      8.8587E+01      1.0000E-01      1.9750E+00
1.0000E+00      6.6373E+00      8.8587E+01      2.7826E-01      1.9666E+00
1.0000E+00      6.6373E+00      8.8587E+01      7.7426E-01      1.9449E+00
1.0000E+00      6.6373E+00      8.8587E+01      2.1544E+00      3.3094E+00
1.0000E+00      6.6373E+00      8.8587E+01      5.9948E+00      4.3868E+00
1.0000E+00      6.6373E+00      8.8587E+01      1.6681E+01      4.9851E+00
1.0000E+00      6.6373E+00      8.8587E+01      4.6416E+01      6.1569E+00
1.0000E+00      6.6373E+00      8.8587E+01      1.2915E+02      6.2492E+00
1.0000E+00      6.6373E+00      8.8587E+01      3.5938E+02      5.7822E+00
1.0000E+00      6.6373E+00      8.8587E+01      1.0000E+03      4.4174E+00
1.0000E+00      6.6373E+00      1.4384E+02      1.0000E-01      2.8480E-01
1.0000E+00      6.6373E+00      1.4384E+02      2.7826E-01      2.8388E-01
1.0000E+00      6.6373E+00      1.4384E+02      7.7426E-01      2.8020E-01
1.0000E+00      6.6373E+00      1.4384E+02      2.1544E+00      7.0467E-01
1.0000E+00      6.6373E+00      1.4384E+02      5.9948E+00      6.4391E-01
1.0000E+00      6.6373E+00      1.4384E+02      1.6681E+01      1.6802E+00
1.0000E+00      6.6373E+00      1.4384E+02      4.6416E+01      2.2737E+00
1.0000E+00      6.6373E+00      1.4384E+02      1.2915E+02      3.1669E+00
1.0000E+00      6.6373E+00      1.4384E+02      3.5938E+02      3.2097E+00
1.0000E+00      6.6373E+00      1.4384E+02      1.0000E+03      2.2080E+00
1.0000E+00      6.6373E+00      2.3357E+02      1.0000E-01      1.4578E-02
1.0000E+00      6.6373E+00      2.3357E+02      2.7826E-01      1.4595E-02
1.0000E+00      6.6373E+00      2.3357E+02      7.7426E-01      1.4445E-02
1.0000E+00      6.6373E+00      2.3357E+02      2.1544E+00      1.3920E-02
1.0000E+00      6.6373E+00      2.3357E+02      5.9948E+00      4.1958E-02
1.0000E+00      6.6373E+00      2.3357E+02      1.6681E+01      9.3002E-02
1.0000E+00      6.6373E+00      2.3357E+02      4.6416E+01      2.5706E-01
1.0000E+00      6.6373E+00      2.3357E+02      1.2915E+02      4.0965E-01
1.0000E+00      6.6373E+00      2.3357E+02      3.5938E+02      7.6289E-01
1.0000E+00      6.6373E+00      2.3357E+02      1.0000E+03      5.4343E-01
1.0000E+00      6.6373E+00      3.7927E+02      1.0000E-01      1.9483E-04
1.0000E+00      6.6373E+00      3.7927E+02      2.7826E-01      1.9411E-04
1.0000E+00      6.6373E+00      3.7927E+02      7.7426E-01      1.9612E-04
1.0000E+00      6.6373E+00      3.7927E+02      2.1544E+00      1.9183E-04
1.0000E+00      6.6373E+00      3.7927E+02      5.9948E+00      7.7856E-04
1.0000E+00      6.6373E+00      3.7927E+02      1.6681E+01      6.0800E-04
1.0000E+00      6.6373E+00      3.7927E+02      4.6416E+01      3.6321E-03
1.0000E+00      6.6373E+00      3.7927E+02      1.2915E+02      6.4133E-03
1.0000E+00      6.6373E+00      3.7927E+02      3.5938E+02      1.4727E-02
1.0000E+00      6.6373E+00      3.7927E+02      1.0000E+03      1.7430E-02
1.0000E+00      6.6373E+00      6.1585E+02      1.0000E-01      2.2389E-07
1.0000E+00      6.6373E+00      6.1585E+02      2.7826E-01      3.3037E-07
1.0000E+00      6.6373E+00      6.1585E+02      7.7426E-01      3.2497E-07
1.0000E+00      6.6373E+00      6.1585E+02      2.1544E+00      3.4349E-07
1.0000E+00      6.6373E+00      6.1585E+02      5.9948E+00      3.0007E-07
1.0000E+00      6.6373E+00      6.1585E+02      1.6681E+01      1.8276E-06
1.0000E+00      6.6373E+00      6.1585E+02      4.6416E+01      5.4134E-06
1.0000E+00      6.6373E+00      6.1585E+02      1.2915E+02      1.9943E-05
1.0000E+00      6.6373E+00      6.1585E+02      3.5938E+02      5.2905E-05
1.0000E+00      6.6373E+00      6.1585E+02      1.0000E+03      4.1523E-05
1.0000E+00      6.6373E+00      1.0000E+03      1.0000E-01      0.0000E+00
1.0000E+00      6.6373E+00      1.0000E+03      2.7826E-01      0.0000E+00
1.0000E+00      6.6373E+00      1.0000E+03      7.7426E-01      0.0000E+00
1.0000E+00      6.6373E+00      1.0000E+03      2.1544E+00      0.0000E+00
1.0000E+00      6.6373E+00      1.0000E+03      5.9948E+00      0.0000E+00
1.0000E+00      6.6373E+00      1.0000E+03      1.6681E+01      2.2468E-10
1.0000E+00      6.6373E+00      1.0000E+03      4.6416E+01      3.6613E-10
1.0000E+00      6.6373E+00      1.0000E+03      1.2915E+02      3.8976E-09
1.0000E+00      6.6373E+00      1.0000E+03      3.5938E+02      6.3390E-09
